userName,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,3DCameraXPos,3DCameraYPos,3DCameraZPos,3DCameraXRot,3DCameraYRot,3DCameraZRot,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
anditest,0,Tutorial,Tutorial,8.56151,-32.45,1.39,-4.16,-7.44769,2.204695,-3.970236,10.942,60.77,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.001,659.6693,mouse,left,down
anditest,0,Tutorial,Tutorial,8.584373,-32.45,1.39,-4.16,-7.393794,2.23273,-4.054039,11.14,60.07,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.568,653.7155,,,
anditest,0,Tutorial,Tutorial,8.736229,-32.45,1.39,-4.16,-4.244902,2.446783,-7.08048,12.654,28.853,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,380.1103,606.086,,,
anditest,0,Tutorial,Tutorial,8.788092,-32.45,1.39,-4.16,1.113079,2.541581,-7.933147,13.323,-10.371,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,368.2029,606.086,mouse,left,up
anditest,0,Tutorial,Tutorial,8.849585,-32.45,1.39,-4.16,1.113079,2.541581,-7.933147,13.323,-10.371,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,419.4046,612.0397,,,
anditest,0,Tutorial,Tutorial,8.961513,-32.45,1.39,-4.16,1.113079,2.541581,-7.933147,13.323,-10.371,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.142,644.1896,,,
anditest,0,Tutorial,Tutorial,9.038713,-32.45,1.39,-4.16,1.113079,2.541581,-7.933147,13.323,-10.371,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.066,644.1896,mouse,left,down
anditest,0,Tutorial,Tutorial,9.076956,-32.45,1.39,-4.16,1.192656,2.530598,-7.921129,13.245,-10.941,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.968,638.236,,,
anditest,0,Tutorial,Tutorial,9.187381,-32.45,1.39,-4.16,6.310449,2.313586,-4.657903,11.709,-54.953,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,514.6637,584.6527,,,
anditest,0,Tutorial,Tutorial,9.292788,-32.45,1.39,-4.16,7.534694,2.078485,-2.162878,10.056,-74.594,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,362.2492,567.9824,,,
anditest,0,Tutorial,Tutorial,9.306686,-32.45,1.39,-4.16,7.53567,2.073327,-2.162777,10.02,-74.597,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,363.4399,567.9824,mouse,left,up
anditest,0,Tutorial,Tutorial,9.401828,-32.45,1.39,-4.16,7.53567,2.073327,-2.162777,10.02,-74.597,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,905.226,596.5601,,,
anditest,0,Tutorial,Tutorial,9.511251,-32.45,1.39,-4.16,7.53567,2.073327,-2.162777,10.02,-74.597,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1289.835,620.3749,,,
anditest,0,Tutorial,Tutorial,9.528176,-32.45,1.39,-4.16,7.53567,2.073327,-2.162777,10.02,-74.597,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1279.118,616.8026,mouse,left,down
anditest,0,Tutorial,Tutorial,9.618742,-32.45,1.39,-4.16,7.881429,1.58878,0.5671371,6.637,-93.898,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,948.0926,578.699,,,
anditest,0,Tutorial,Tutorial,9.731625,-32.45,1.39,-4.16,4.889482,1.35601,6.405785,5.021,-140.742,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,345.5788,556.075,,,
anditest,0,Tutorial,Tutorial,9.826992,-32.45,1.39,-4.16,4.773347,1.354421,6.499055,5.01,-141.775,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,495.6119,569.1731,mouse,left,up
anditest,0,Tutorial,Tutorial,9.86524,-32.45,1.39,-4.16,4.773347,1.354421,6.499055,5.01,-141.775,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,838.5446,587.0342,,,
anditest,0,Tutorial,Tutorial,9.97508,-32.45,1.39,-4.16,4.773347,1.354421,6.499055,5.01,-141.775,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.457,647.7618,,,
anditest,0,Tutorial,Tutorial,10.00577,-32.45,1.39,-4.16,4.773347,1.354421,6.499055,5.01,-141.775,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1502.977,642.9989,mouse,left,down
anditest,0,Tutorial,Tutorial,10.09155,-32.45,1.39,-4.16,2.101498,1.271154,7.909304,4.433,-162.831,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,969.5259,610.8489,,,
anditest,0,Tutorial,Tutorial,10.20552,-32.45,1.39,-4.16,-5.765213,1.299425,6.246365,4.629,138.993,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,208.6439,581.0804,,,
anditest,0,Tutorial,Tutorial,10.25291,-32.45,1.39,-4.16,-5.946093,1.301789,6.084631,4.645,137.311,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,208.6439,581.0804,mouse,left,up
anditest,0,Tutorial,Tutorial,10.31484,-32.45,1.39,-4.16,-5.946093,1.301789,6.084631,4.645,137.311,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,413.4509,600.1323,,,
anditest,0,Tutorial,Tutorial,10.42158,-32.45,1.39,-4.16,-5.946093,1.301789,6.084631,4.645,137.311,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1266.02,650.1433,,,
anditest,0,Tutorial,Tutorial,10.494,-32.45,1.39,-4.16,-5.946093,1.301789,6.084631,4.645,137.311,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1288.644,644.1896,mouse,left,down
anditest,0,Tutorial,Tutorial,10.53451,-32.45,1.39,-4.16,-6.581949,1.445298,5.409245,5.64,130.875,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1161.235,623.9471,,,
anditest,0,Tutorial,Tutorial,10.64523,-32.45,1.39,-4.16,-7.968398,1.852696,-3.011276,8.477,68.413,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,178.8754,583.462,,,
anditest,0,Tutorial,Tutorial,10.76067,-32.45,1.39,-4.16,-7.172714,1.877246,-4.528212,8.648001,56.426,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,96.71447,585.8434,,,
anditest,0,Tutorial,Tutorial,10.76067,-32.45,1.39,-4.16,-7.172714,1.877246,-4.528212,8.648001,56.426,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,96.71447,585.8434,mouse,left,up
anditest,0,Tutorial,Tutorial,10.86913,-32.45,1.39,-4.16,-7.172714,1.877246,-4.528212,8.648001,56.426,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,917.1334,603.7045,,,
anditest,0,Tutorial,Tutorial,10.96934,-32.45,1.39,-4.16,-7.172714,1.877246,-4.528212,8.648001,56.426,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1139.802,620.3749,mouse,left,down
anditest,0,Tutorial,Tutorial,10.98617,-32.45,1.39,-4.16,-7.12181,1.870532,-4.606166,8.601001,55.775,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1126.703,617.9933,,,
anditest,0,Tutorial,Tutorial,11.09733,-32.45,1.39,-4.16,-2.223625,2.157524,-7.924465,10.613,13.36,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,382.4917,573.936,,,
anditest,0,Tutorial,Tutorial,11.20853,-32.45,1.39,-4.16,1.833317,2.169776,-7.849407,10.697,-15.463,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,137.1996,575.1268,,,
anditest,0,Tutorial,Tutorial,11.22816,-32.45,1.39,-4.16,1.834125,2.169804,-7.84918,10.697,-15.469,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,143.1533,577.5082,mouse,left,up
anditest,0,Tutorial,Tutorial,11.31781,-32.45,1.39,-4.16,1.834125,2.169804,-7.84918,10.697,-15.469,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,590.871,627.5193,,,
anditest,0,Tutorial,Tutorial,11.43526,-32.45,1.39,-4.16,1.834125,2.169804,-7.84918,10.697,-15.469,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1311.268,677.5303,,,
anditest,0,Tutorial,Tutorial,11.46786,-32.45,1.39,-4.16,1.834125,2.169804,-7.84918,10.697,-15.469,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1332.701,675.1488,mouse,left,down
anditest,0,Tutorial,Tutorial,11.54618,-32.45,1.39,-4.16,2.70866,2.136643,-7.559554,10.464,-21.945,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1207.674,664.4322,,,
anditest,0,Tutorial,Tutorial,11.65617,-32.45,1.39,-4.16,7.432234,1.966019,-2.567551,9.268001,-71.673,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,505.1378,641.8082,,,
anditest,0,Tutorial,Tutorial,11.74587,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,486.086,641.8082,mouse,left,up
anditest,0,Tutorial,Tutorial,11.83358,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,663.506,657.2877,,,
anditest,0,Tutorial,Tutorial,11.94481,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1251.731,685.8655,,,
anditest,0,Tutorial,Tutorial,12.05629,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1168.379,739.4487,,,
anditest,0,Tutorial,Tutorial,12.16605,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1162.426,770.4079,,,
anditest,0,Tutorial,Tutorial,12.27585,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1333.892,787.0782,,,
anditest,0,Tutorial,Tutorial,12.3299,-32.45,1.39,-4.16,7.648844,1.924869,-1.814842,8.98,-77.153,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1331.51,787.0782,mouse,left,down
anditest,0,Tutorial,Tutorial,12.38369,-32.45,1.39,-4.16,7.853058,1.840433,-0.4732453,8.39,-86.645,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1142.183,777.5524,,,
anditest,0,Tutorial,Tutorial,12.49237,-32.45,1.39,-4.16,5.027404,1.567776,6.262543,6.491,-139.37,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,396.7806,743.0209,,,
anditest,0,Tutorial,Tutorial,12.59697,-32.45,1.39,-4.16,3.820533,1.487925,7.132403,5.936,-149.719,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,330.0992,738.258,mouse,left,up
anditest,0,Tutorial,Tutorial,12.61262,-32.45,1.39,-4.16,3.820533,1.487925,7.132403,5.936,-149.719,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,342.0066,738.258,,,
anditest,0,Tutorial,Tutorial,12.76694,-32.45,1.39,-4.16,3.820533,1.487925,7.132403,5.936,-149.719,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1301.742,737.0673,,,
anditest,0,Tutorial,Tutorial,12.86178,-32.45,1.39,-4.16,3.820533,1.487925,7.132403,5.936,-149.719,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1341.036,737.0673,mouse,left,down
anditest,0,Tutorial,Tutorial,12.89946,-32.45,1.39,-4.16,3.441311,1.443799,7.345756,5.63,-152.74,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1226.726,727.5413,,,
anditest,0,Tutorial,Tutorial,13.01107,-32.45,1.39,-4.16,-4.184076,1.396986,7.317473,5.305,152.263,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,476.5601,712.0617,,,
anditest,0,Tutorial,Tutorial,13.08978,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,447.9824,712.0617,mouse,left,up
anditest,0,Tutorial,Tutorial,13.12074,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,447.9824,712.0617,,,
anditest,0,Tutorial,Tutorial,13.22892,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,739.7133,744.2117,,,
anditest,0,Tutorial,Tutorial,13.33528,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1171.951,771.5986,,,
anditest,0,Tutorial,Tutorial,13.4456,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,1115.987,864.4763,,,
anditest,0,Tutorial,Tutorial,13.55331,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,862.3594,1068.093,,,
anditest,0,Tutorial,Tutorial,13.66276,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,845.6891,1127.63,,,
anditest,0,Tutorial,Tutorial,13.81744,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,883.7927,1163.352,,,
anditest,0,Tutorial,Tutorial,13.92826,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,912.3704,1151.444,,,
anditest,0,Tutorial,Tutorial,14.03404,-32.45,1.39,-4.16,-5.031591,1.400339,6.805012,5.328,145.389,0,1.48804,0,-0.34,0.63,-1.48104,-0.34,0.63,0.007,0.9920264,0.9920264,0.9920264,0,180,0,0,0,0,0,-180,0,0,0,0,180,912.3704,1151.444,,,
