userName,condition,taskNumber,focus,ExperimentState,elapsedTime,headsetX,headsetY,headsetZ,3DCameraXPos,3DCameraYPos,3DCameraZPos,3DCameraXRot,3DCameraYRot,3DCameraZRot,FOV,distance,taskID,currentSliver.transform.position.x,currentSliver.transform.position.y,currentSliver.transform.position.z,currentTarget.transform.position.x,currentTarget.transform.position.y,currentTarget.transform.position.z,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,currentObjectRotationXInspector,currentObjectRotationYInspector,currentObjectRotationZInspector,targetRotationXInspector,targetRotationYInspector,targetRotationZInspector,angle,mouseX,mouseY,button,side,status
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.52694,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,mainCameraAngle,sideToFront,pressed
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.53851,-32.45,1.39,-4.16,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,mouse,left,up
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.608,-32.42787,1.389482,-4.169908,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.7243,-31.93251,1.377875,-4.39172,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.83543,-30.50163,1.34435,-5.032428,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,14.94466,-28.84764,1.305597,-5.773037,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.059,-26.76006,1.256685,-6.707799,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1226.495,985.5305,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.1747,-24.30799,1.199233,-7.80577,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1212.09,977.299,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.28857,-21.59578,1.135687,-9.020221,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1201.801,969.0675,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.40162,-18.77644,1.06963,-10.28264,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1197.685,958.7781,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.51776,-15.70665,0.9977047,-11.65722,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1183.28,948.4887,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.62864,-12.78692,0.9292958,-12.96459,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1177.106,948.4887,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.74184,-9.926077,0.8622665,-14.2456,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1152.411,936.1415,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.85872,-6.999025,0.793686,-15.55625,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1146.238,932.0257,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,15.96861,-4.477983,0.7346182,-16.6851,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1146.238,932.0257,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.08123,-2.190023,0.6810114,-17.70959,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1144.18,915.5627,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.19507,-0.2402725,0.6353291,-18.58263,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1150.354,862.0579,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.3142,1.401784,0.5968559,-19.3179,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1189.453,750.9324,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.43593,2.517063,0.5707249,-19.81729,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1242.958,627.4598,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.54883,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1317.042,541.0289,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.6642,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1498.135,471.0611,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.78228,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1613.376,501.9292,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,16.90111,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1629.839,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.01557,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1644.244,606.881,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.13159,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1654.534,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.24159,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1648.36,536.9131,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.35364,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1646.302,545.1447,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.46565,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1646.302,553.3762,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.57981,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1646.302,553.3762,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.65592,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,553.3762,mouse,left,down
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.70922,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,349.6722,350.9471,359.2726,9.168056,-8.677,13.77,-10.328,-9.053,-0.7270001,9.168,22.38971,1631.897,553.3762,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.82424,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,339.3445,350.9471,359.2726,9.168056,-8.677,13.77,-20.656,-9.053,-0.7270001,9.168,31.01355,1625.723,549.2604,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,17.93765,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,339.3445,350.9471,359.2726,9.168056,-8.677,13.77,-20.656,-9.053,-0.7270001,9.168,31.01355,1625.723,549.2604,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.05409,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,346.2297,350.9471,359.2726,9.168056,-8.677,13.77,-13.77,-9.053,-0.7270001,9.168,25.12435,1629.839,549.2604,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.17299,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,13.77007,350.9471,359.2726,9.168056,-8.677,13.77,13.77,-9.053,-0.7270001,9.168,15.87279,1646.302,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.28894,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,27.54015,350.9471,359.2726,9.168056,-8.677,13.77,27.54,-9.053,-0.7270001,9.168,25.06344,1654.534,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.4047,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,27.54015,350.9471,359.2726,9.168056,-8.677,13.77,27.54,-9.053,-0.7270001,9.168,25.06344,1654.534,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.52466,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,27.54015,350.9471,359.2726,9.168056,-8.677,13.77,27.54,-9.053,-0.7270001,9.168,25.06344,1654.534,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.6368,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,27.54015,350.9471,359.2726,9.168056,-8.677,13.77,27.54,-9.053,-0.7270001,9.168,25.06344,1654.534,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.75717,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,20.65511,350.9471,359.2726,9.168056,-8.677,13.77,20.655,-9.053,-0.7270001,9.168,19.82184,1650.418,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.87759,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,17.21259,350.9471,359.2726,9.168056,-8.677,13.77,17.213,-9.053,-0.7270001,9.168,17.6249,1648.36,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,18.99144,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,13.77007,350.9471,359.2726,9.168056,-8.677,13.77,13.77,-9.053,-0.7270001,9.168,15.87279,1646.302,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.10345,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,10.32756,350.9471,359.2726,9.168056,-8.677,13.77,10.328,-9.053,-0.7270001,9.168,14.72521,1644.244,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.21294,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77007,10.32756,350.9471,359.2726,9.168056,-8.677,13.77,10.328,-9.053,-0.7270001,9.168,14.72521,1644.244,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.33085,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.44765,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.5671,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.68034,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,561.6077,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.70012,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1642.187,561.6077,mouse,left,up
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.79997,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1636.013,590.418,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,19.9208,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1625.723,639.8071,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.03577,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1633.955,656.2701,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.14875,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1646.302,656.2701,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.26069,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1652.476,656.2701,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.36304,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1652.476,656.2701,mouse,left,down
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.38219,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1652.476,656.2701,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.4956,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,13.77008,6.885038,350.9471,359.2726,9.168056,-8.677,13.77,6.885,-9.053,-0.7270001,9.168,14.3282,1652.476,652.1544,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.60639,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,3.442518,6.885037,350.9471,359.2726,9.168056,-8.677,3.443,6.885,-9.053,-0.7270001,9.168,4.450031,1646.302,652.1544,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.72609,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.83676,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,20.95338,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.06998,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,,,
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.15151,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,mouse,left,up
9-3-20 AndiTest,Desktop,1,Speed,Complexity,21.18007,2.66,0.567376,-19.8813,-3.116133,2.326306,-7.624052,12.52,40.474,0,51,0.09866448,1,-0.3221777,0.538577,-0.02554035,-0.34,0.63,0.007,0.9388822,0.9388822,0.9388822,351.3225,356.5575,6.885037,350.9471,359.2726,9.168056,-8.677,-3.443,6.885,-9.053,-0.7270001,9.168,3.825286,1642.187,650.0964,,,
