userName,taskNumber,elapsedTime,headsetX,headsetY,headsetZ,ControllerLeftX,ControllerLeftY,ControllerLeftZ,ControllerRightX,ControllerRightY,ControllerRightZ,distance,taskID,objectName,objectXLength,objectYLength,objectZLength,currentObjectRotationX,currentObjectRotationY,currentObjectRotationZ,targetRotationX,targetRotationY,targetRotationZ,button,side,status
MattH,0,10.27705,-0.4548658,1.682119,0.6737807,-0.3582859,1.373285,1.054451,-0.2253845,1.362062,0.9928725,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.38873,-0.4542693,1.683677,0.667488,-0.3585964,1.37473,1.052772,-0.2264962,1.365894,0.9910047,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.50125,-0.4546598,1.686464,0.6607026,-0.3594852,1.375624,1.049944,-0.2278644,1.368062,0.9883324,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.62573,-0.4572177,1.699917,0.6535298,-0.3651609,1.361628,1.036615,-0.2324872,1.35737,0.9782791,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.74575,-0.4624125,1.716233,0.647184,-0.3808709,1.298591,1.002175,-0.250398,1.299886,0.945327,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.8579,-0.4657865,1.724786,0.6495498,-0.4064103,1.227932,0.9590493,-0.2773492,1.228012,0.9040515,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,10.97027,-0.4683902,1.732832,0.653461,-0.4340066,1.190514,0.9298587,-0.2908235,1.201777,0.8780491,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.08114,-0.4701227,1.736496,0.654525,-0.4479569,1.177991,0.9177543,-0.3049954,1.202096,0.8734061,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.24659,-0.4711291,1.736736,0.6512693,-0.4443946,1.183952,0.9203539,-0.3175603,1.203812,0.8839835,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.36207,-0.4708486,1.734097,0.6398323,-0.4424618,1.200125,0.9257562,-0.3214916,1.210448,0.8892442,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.48375,-0.4703814,1.732838,0.6289477,-0.4443178,1.207575,0.9291151,-0.3237423,1.217313,0.8916303,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.59543,-0.4763794,1.739963,0.6148043,-0.445363,1.21449,0.9320019,-0.3278093,1.226009,0.8948127,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.71827,-0.478615,1.743922,0.6007552,-0.4500463,1.222631,0.9327477,-0.3350221,1.229791,0.904147,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.83035,-0.4737417,1.742586,0.5948874,-0.4643683,1.224524,0.932041,-0.3475606,1.229374,0.9126724,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,11.94681,-0.4681785,1.741187,0.5934221,-0.4819718,1.223646,0.932147,-0.3641848,1.230628,0.9161605,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.05338,-0.4648399,1.741423,0.5924063,-0.4925035,1.226395,0.9287175,-0.3765282,1.231792,0.9156661,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.18854,-0.4635051,1.741872,0.5923721,-0.4994911,1.225361,0.9215503,-0.383876,1.230172,0.9084115,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.29836,-0.4599263,1.743239,0.5943252,-0.4973804,1.220707,0.9196929,-0.3789542,1.227087,0.9045521,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.42155,-0.4523814,1.741397,0.608143,-0.4882347,1.213361,0.9160541,-0.3676714,1.218475,0.8967545,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.5332,-0.4462861,1.731404,0.6305518,-0.4776198,1.204103,0.9098845,-0.3560897,1.209797,0.8851107,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.65932,-0.4407299,1.712955,0.6542261,-0.4637861,1.198546,0.9015387,-0.3433863,1.204142,0.8725331,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.78243,-0.4388061,1.691258,0.6680288,-0.4524682,1.195885,0.8964745,-0.3331699,1.201166,0.8614655,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,12.90265,-0.4440538,1.68058,0.6677194,-0.4450446,1.201822,0.8942599,-0.3277205,1.20532,0.853209,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.01551,-0.4513451,1.68555,0.662014,-0.4421123,1.206557,0.8939254,-0.3243431,1.211549,0.847859,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.15948,-0.4545235,1.687798,0.6587933,-0.4417204,1.209268,0.8901231,-0.3249292,1.213885,0.8426467,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.27012,-0.459787,1.688763,0.6520459,-0.4446005,1.208199,0.8853357,-0.3280467,1.214243,0.8382286,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.38228,-0.4609023,1.684846,0.6521507,-0.4480275,1.20069,0.8782307,-0.3310131,1.207296,0.8323121,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.49497,-0.4661022,1.68886,0.6466635,-0.4520174,1.195271,0.8711442,-0.3351155,1.201887,0.8275509,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.61845,-0.4760211,1.711846,0.6307477,-0.4533905,1.204507,0.8701071,-0.3387666,1.213772,0.8263397,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.74227,-0.4807428,1.718803,0.622488,-0.4509454,1.21724,0.8773949,-0.3372851,1.224686,0.8296059,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
MattH,0,13.85253,-0.4778301,1.709739,0.6300164,-0.448046,1.214611,0.8833421,-0.3315564,1.221797,0.8318383,0.7269744,0,0CuboidTutorial,0.1,0.1,0.1,0,0,0,0,0,0,,,
