name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,45.03997,,-0.2325527,1.637056,-1.1466,-0.1994207,0.9491169,-1.591923,-0.3294668,0.9160017,-1.556765,0,
Leonard,task1,46.05627,,-0.1747079,1.425048,-0.6783237,-0.3468382,0.9954717,-1.201792,-0.1639404,0.8449017,-2.190256,0,
Leonard,task1,47.07251,,-0.02515928,1.440997,-0.8061662,-0.3101604,0.9767364,-1.314312,-0.3442153,0.9466757,-1.562783,0,
Leonard,task1,48.08852,,0.0005633673,1.436976,-0.7872002,-0.2934871,0.9682444,-1.363408,-0.3950115,0.9750071,-1.38977,0,
Leonard,task1,49.14608,,-0.05404291,1.441625,-0.8103185,-0.2959102,0.9695489,-1.356208,-0.3953819,0.9750558,-1.390116,0,
Leonard,task1,50.23479,,-0.05143264,1.434292,-0.8272061,-0.2991667,0.9713387,-1.346077,-0.3953671,0.9753836,-1.390602,0,
Leonard,task1,51.25065,,-0.1920434,1.403429,-0.62849,-0.3005445,0.9720222,-1.341777,-0.3978606,0.9767569,-1.382372,0,
Leonard,task1,52.27531,,-0.2649649,1.378268,-0.5106134,-0.3009249,0.9719946,-1.340732,-0.4012766,0.9782704,-1.371439,0,
Leonard,task1,53.29471,,-0.1672326,1.380485,-0.6298404,-0.3016275,0.9726378,-1.337887,-0.402384,0.9793268,-1.366849,0,
Leonard,task1,54.31032,,0.02640291,1.378869,-0.8749423,-0.3018562,0.9724565,-1.337584,-0.4030198,0.9794753,-1.36484,0,
Leonard,task1,55.32604,,-0.1325475,1.421815,-0.8140173,-0.3020087,0.9727656,-1.338212,-0.4040825,0.9803212,-1.362661,0,
Leonard,task1,56.34405,,0.07636689,1.402391,-0.8541269,-0.3018156,0.9726466,-1.33711,-0.4046987,0.980673,-1.359652,0,
Leonard,task1,57.35934,,-0.1006989,1.403138,-0.7291942,-0.3024908,0.9727262,-1.335975,-0.4051524,0.9804965,-1.359214,0,
Leonard,task1,58.37741,,-0.04772555,1.392327,-0.6989598,-0.3030262,0.973233,-1.333689,-0.40486,0.9806663,-1.358905,0,
Leonard,task1,59.3928,,0.02311706,1.344656,-0.7562175,-0.3030531,0.9729872,-1.333798,-0.4057785,0.9810531,-1.356463,0,
Leonard,task1,60.40953,,0.02510911,1.340425,-0.75804,-0.3031045,0.9730365,-1.334274,-0.4059767,0.9812908,-1.355891,0,
Leonard,task1,61.42494,,0.001895154,1.351871,-0.7572932,-0.303483,0.9735308,-1.331901,-0.4063351,0.9814696,-1.354455,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.02330888,1.351201,-0.8447654,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.160023,,-0.09768587,1.783738,0.2447462,-0.2200915,1.361657,0.4173795,0.1340798,1.434406,0.6224459,0,
Leonard,task1,2.172826,,0.002937173,1.640311,0.5487124,-0.2303562,1.29332,0.4469794,0.2308558,1.190014,0.972892,0,
Leonard,task1,3.189924,,-0.008913975,1.731,0.4209952,-0.1353705,1.302769,0.5169889,0.07201624,1.290205,0.6040833,0,
Leonard,task1,4.205723,,-0.03839585,1.784264,0.255849,-0.2310442,1.290563,0.3990281,0.1135339,1.192879,0.3554456,0,
Leonard,task1,5.22349,,-0.1249869,1.690741,0.6536021,-0.4734287,1.253889,0.6243005,0.186213,1.328653,0.9387203,0,
Leonard,task1,6.239025,,-0.1221839,1.698767,0.6225621,-0.4760495,1.263569,0.6145362,0.1937799,1.282686,0.9275051,0,
Leonard,task1,7.254915,,-0.09540123,1.707223,0.6052774,-0.4031788,1.258173,0.6480638,0.1799464,1.191449,0.9479867,0,
Leonard,task1,8.272084,,-0.03200664,1.781499,0.2890506,0.01403832,1.318987,0.4534576,0.1271619,1.320103,0.4042702,0,
Leonard,task1,9.287311,,0.05177854,1.890668,-0.3729448,0.4036824,1.303461,-0.06139863,0.3936706,1.291914,-0.1842612,0,
Leonard,task1,10.30393,,-0.1085096,1.71133,-0.8152227,0.2338325,1.410376,-0.7294972,0.1051631,1.428074,-0.7838824,0,
Leonard,task1,11.32157,,-0.348475,1.33043,-1.135217,-0.1256995,1.243833,-1.205606,-0.2333018,1.230469,-1.254273,0,
Leonard,task1,12.3376,,-0.3656493,0.963869,-1.342966,-0.1652654,0.9707303,-1.45555,-0.270888,0.9823159,-1.42014,0,
Leonard,task1,13.3546,,-0.3636341,0.9531917,-1.275751,-0.1768909,0.9596224,-1.459828,-0.1361629,0.9426449,-1.554454,0,
Leonard,task1,14.36983,,-0.3583305,0.9483163,-1.294515,-0.2077816,0.9733382,-1.377575,0.01164877,0.9001041,-1.741518,0,
Leonard,task1,15.38588,,-0.3553525,0.9454952,-1.305856,-0.2562796,0.9841554,-1.264555,0.1850836,0.8356625,-2.098893,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.3874996,0.9561493,-1.200218,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.210807,,-0.3882937,0.9568611,-1.196964,0,0,1.71,0,0,1.71,0,
Leonard,task1,2.290415,,-0.3884488,0.956821,-1.196887,0,0,1.71,0,0,1.71,0,
Leonard,task1,3.309874,,-0.3884109,0.9568639,-1.196802,0,0,1.71,0,0,1.71,0,
Leonard,task1,4.327398,,-0.3886665,0.9570045,-1.196194,0,0,1.71,0,0,1.71,0,
Leonard,task1,5.345501,,-0.3884963,0.9568945,-1.196355,0,0,1.71,0,0,1.71,0,
Leonard,task1,6.360816,,-0.3882219,0.9568198,-1.196928,0,0,1.71,0,0,1.71,0,
Leonard,task1,7.370825,,-0.388173,0.9568421,-1.197057,0,0,1.71,0,0,1.71,0,
Leonard,task1,8.384851,,-0.3884905,0.9568809,-1.196634,0,0,1.71,0,0,1.71,0,
Leonard,task1,9.401183,,-0.3882783,0.9568257,-1.196882,0,0,1.71,0,0,1.71,0,
Leonard,task1,10.42094,,-0.3883496,0.9568603,-1.196657,0,0,1.71,0,0,1.71,0,
Leonard,task1,11.43993,,-0.3883075,0.9568223,-1.196744,0,0,1.71,0,0,1.71,0,
Leonard,task1,12.46155,,-0.3885895,0.9568144,-1.196696,0,0,1.71,0,0,1.71,0,
Leonard,task1,13.50154,,-0.3885815,0.9569449,-1.19635,0,0,1.71,0,0,1.71,0,
Leonard,task1,14.52533,,-0.3882129,0.956708,-1.197252,0,0,1.71,0,0,1.71,0,
Leonard,task1,15.60772,,-0.3882665,0.9568992,-1.197042,0,0,1.71,0,0,1.71,0,
Leonard,task1,16.61866,,-0.388404,0.9568084,-1.196881,0,0,1.71,0,0,1.71,0,
Leonard,task1,17.6396,,-0.3889416,0.9570576,-1.195538,0,0,1.71,0,0,1.71,0,
Leonard,task1,18.65277,,-0.38846,0.9570103,-1.196589,0,0,1.71,0,0,1.71,0,
Leonard,task1,19.67251,,-0.3882935,0.9568536,-1.196818,0,0,1.71,0,0,1.71,0,
Leonard,task1,20.69213,,-0.3885149,0.956741,-1.196496,0,0,1.71,0,0,1.71,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.388519,0.9568495,-1.196361,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.152022,,-0.3884003,0.9568247,-1.196618,0,0,1.71,0,0,1.71,0,
Leonard,task1,2.170189,,-0.3883226,0.9567595,-1.196659,0,0,1.71,0,0,1.71,0,
Leonard,task1,3.181523,,-0.3883387,0.9567699,-1.196689,0,0,1.71,0,0,1.71,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.3881829,0.9567541,-1.197394,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.151736,,-0.3885772,0.9569565,-1.196374,0,0,1.71,0,0,1.71,0,
Leonard,task1,2.161805,,-0.3886219,0.9568538,-1.196616,0,0,1.71,0,0,1.71,0,
Leonard,task1,3.176563,,-0.3883087,0.9569464,-1.196601,0,0,1.71,0,0,1.71,0,
Leonard,task1,4.193216,,-0.3887329,0.9568487,-1.195795,0,0,1.71,0,0,1.71,0,
Leonard,task1,5.209662,,-0.3883318,0.9567696,-1.196839,0,0,1.71,0,0,1.71,0,
Leonard,task1,6.250052,,-0.3883073,0.9567021,-1.196734,0,0,1.71,0,0,1.71,0,
Leonard,task1,7.270124,,-0.3885072,0.9569803,-1.196346,0,0,1.71,0,0,1.71,0,
Leonard,task1,8.286952,,-0.3884612,0.9568367,-1.196782,0,0,1.71,0,0,1.71,0,
Leonard,task1,9.305943,,-0.3885043,0.9569072,-1.197006,0,0,1.71,0,0,1.71,0,
Leonard,task1,10.32724,,-0.3888774,0.9568839,-1.195853,0,0,1.71,0,0,1.71,0,
Leonard,task1,11.34885,,-0.3884503,0.9569991,-1.196294,0,0,1.71,0,0,1.71,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.3893363,0.9573613,-1.194153,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.155537,,0.006575644,1.797455,-0.1442713,0,0,1.71,0.1139196,1.470626,0.08185422,0,
Leonard,task1,2.175135,,-0.09418173,1.643692,0.4548403,0,0,1.71,0.2387602,1.235494,0.89547,0,
Leonard,task1,3.208443,,-0.1041648,1.619999,0.4714559,-0.3515501,1.254527,0.3383173,0.2341306,1.200866,0.9362941,0,
Leonard,task1,4.22607,,-0.04551703,1.747453,0.211872,-0.265671,1.267828,0.1506197,0.2442011,1.33652,0.4761393,0,
Leonard,task1,5.249426,,0.054708,1.750948,0.3652569,-0.166281,1.310826,0.3831083,0.238609,1.316052,0.6048149,0,
Leonard,task1,6.269938,,-0.03444345,1.711075,0.5895619,-0.2936019,1.291943,0.5348743,0.2429891,1.134419,0.949573,0,
Leonard,task1,7.289963,,-0.08382006,1.744406,0.539959,-0.1161848,1.298809,0.6969868,0.1536657,1.290721,0.5931568,0,
Leonard,task1,8.310631,,-0.1015939,1.722966,0.5967467,-0.3127909,1.263374,0.6511958,0.2112352,1.123719,0.9638163,0,
Leonard,task1,9.329421,,-0.07356686,1.757595,0.5119232,-0.02461827,1.303722,0.6505324,0.09440458,1.313574,0.6300085,0,
Leonard,task1,10.34667,,0.06152731,1.767642,0.4247108,0.03408289,1.324412,0.618104,0.1588324,1.323021,0.6176813,0,
Leonard,task1,11.36322,,-0.02449884,1.814133,0.4144948,0.025401,1.426117,0.7439331,0.1387199,1.45943,0.7515713,0,
Leonard,task1,12.37944,,-0.06586987,1.793493,0.4273133,0.0399133,1.459784,0.6899256,0.1483394,1.499677,0.6657515,0,
Leonard,task1,13.396,,-0.06253319,1.801114,0.4261105,0.06561625,1.454109,0.7569488,0.2162187,1.452423,0.6777818,0,
Leonard,task1,14.40746,,0.009401908,1.793313,0.4265566,0.09274042,1.467656,0.7620255,0.2424359,1.470094,0.6813965,0,
Leonard,task1,15.42119,,0.03143387,1.838731,0.4108504,0.08747649,1.46986,0.7715014,0.2576966,1.461231,0.6966292,0,
Leonard,task1,16.4385,,0.002117726,1.836011,0.4388703,0.03073752,1.456094,0.7953483,0.2222781,1.437087,0.7237988,0,
Leonard,task1,17.45508,,-0.06501454,1.784108,0.4973187,-0.05606592,1.455091,0.8198783,0.1453764,1.410951,0.729836,0,
Leonard,task1,18.47238,,-0.02562201,1.763121,0.4174227,0.0348438,1.447615,0.7424785,0.1681955,1.418973,0.6378314,0,
Leonard,task1,19.48686,,-0.06770026,1.796319,0.387983,0.08157992,1.543887,0.68162,0.1909635,1.621215,0.4491125,0,
Leonard,task1,20.50167,,-0.1357514,1.79554,0.3997414,0.09260368,1.608702,0.6550963,0.2122182,1.644004,0.3657712,0,
Leonard,task1,21.51384,,-0.1216451,1.794732,0.4030782,0.1063579,1.596981,0.657968,0.2280499,1.620744,0.3554132,0,
Leonard,task1,22.52722,,-0.1094739,1.798424,0.4009545,0.1265795,1.572545,0.6716205,0.2405826,1.600671,0.3477863,0,
Leonard,task1,23.54535,,-0.06769452,1.791099,0.4223804,0.1010333,1.533394,0.7216358,0.2655563,1.541798,0.4055152,0,
Leonard,task1,24.56192,,-0.04989947,1.770653,0.4737561,0.01482773,1.378275,0.7326039,0.244833,1.305561,0.4323164,0,
Leonard,task1,25.57655,,-0.08126469,1.783986,0.3156819,-0.06327879,1.482967,0.6320835,0.1482358,1.327756,0.3966908,0,
Leonard,task1,26.59297,,-0.2448096,1.81996,0.3539646,-0.2275101,1.421094,0.6859422,0.2144547,1.628971,0.557086,0,
Leonard,task1,27.67246,,-0.2586933,1.826597,0.3688554,-0.1828502,1.402741,0.6884062,0.2890859,1.754389,0.5164987,0,
Leonard,task1,28.76954,,-0.2792135,1.831792,0.4000068,0.1116813,1.700693,0.5554121,0.03654301,1.152463,-0.03630102,0,
Leonard,task1,29.78746,,-0.3178673,1.838763,0.400879,-0.1131085,1.517648,0.7038018,-0.04283512,1.006554,0.01792443,0,
Leonard,task1,30.80373,,-0.2755278,1.775144,0.4462469,-0.239544,1.300248,0.6491129,-0.0201,1.02624,0.2846636,0,
Leonard,task1,31.81946,,-0.1573752,1.726306,0.6302065,-0.3048973,1.235965,0.7228702,0.1489996,1.226568,0.9285294,0,
Leonard,task1,32.8355,,-0.2557516,1.754888,0.5390902,-0.2601777,1.301314,0.6819278,0.1030176,1.341519,0.8131049,0,
Leonard,task1,33.86303,,-0.220849,1.762147,0.5230086,-0.1107404,1.332038,0.6484555,0.0070647,1.361765,0.6163688,0,
Leonard,task1,34.88164,,-0.2296245,1.773212,0.4654452,-0.2703086,1.278731,0.6430117,0.04463291,1.291739,0.7409673,0,
Leonard,task1,35.89365,,-0.01476983,1.776388,0.03675377,0.2146894,1.33681,0.2134906,0.248685,1.332998,0.1192633,0,
Leonard,task1,36.921,,0.1290406,1.828972,-0.2748392,0.318406,1.289712,-0.3799438,0.2347285,1.289006,-0.4393737,0,
Leonard,task1,37.93727,,-0.2677289,1.603048,-1.202236,-0.195828,1.050911,-1.361698,-0.2835685,1.036434,-1.397474,0,
Leonard,task1,38.95414,,-0.2278371,1.629332,-1.174258,-0.2077693,0.9619578,-1.458109,-0.2998453,0.9658418,-1.444688,0,
Leonard,task1,39.97077,,-0.08747362,1.452341,-0.8303206,-0.355332,1.011625,-1.058418,-0.2922775,0.9656939,-1.441196,0,
Leonard,task1,40.98551,,-0.1913616,1.394896,-0.6517134,-0.4336511,1.056402,-0.8219383,-0.2948029,0.9667441,-1.434306,0,
Leonard,task1,42.00146,,-0.09974951,1.438321,-0.6666946,-0.4450127,1.059575,-0.7882922,-0.4038031,0.9747252,-1.094292,0,
Leonard,task1,43.01775,,-0.03088355,1.408131,-0.8469672,-0.3936073,1.037322,-0.9351819,-0.2679279,0.9513333,-1.517603,0,
Leonard,task1,44.03027,,0.003643915,1.403525,-0.8480873,-0.3965833,1.038747,-0.9246862,-0.2971191,0.9674513,-1.424401,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.06308024,1.41232,-0.8017905,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.037292,,-0.175627,1.790649,0.5352793,-0.3730251,1.339766,0.7383672,0.03065193,1.433651,0.7629334,0,
Leonard,task1,2.051337,,-0.09721138,1.742808,0.6675887,-0.3516695,1.307308,0.7839296,0.2151473,1.119327,0.9631611,0,
Leonard,task1,3.073035,,-0.1333449,1.752175,0.6312121,-0.3644922,1.318351,0.7820464,0.2135236,1.524016,0.7459484,0,
Leonard,task1,4.093944,,-0.1362097,1.75329,0.6403798,-0.3605921,1.312853,0.7870418,0.1879429,1.519163,0.7653216,0,
Leonard,task1,5.10959,,-0.1357579,1.751845,0.6532295,-0.3669759,1.30866,0.7930869,0.1840941,1.51473,0.7820672,0,
Leonard,task1,6.126086,,-0.138387,1.75092,0.6580114,-0.3700136,1.306162,0.7930173,0.1795002,1.512115,0.7914503,0,
Leonard,task1,7.141441,,-0.1548088,1.74471,0.6540619,-0.339897,1.250911,0.7681472,0.1204963,1.054933,0.7652019,0,
Leonard,task1,8.162924,,-0.01174819,1.788189,0.3602036,0.03286576,1.314898,0.5898349,0.1332971,1.308973,0.5451207,0,
Leonard,task1,9.182991,,0.04971601,1.895388,-0.389812,0.4541167,1.338426,0.00599587,0.4175984,1.329655,-0.1064531,0,
Leonard,task1,10.20387,,-0.3634984,1.515999,-1.086035,0.009234309,1.27045,-1.016048,-0.08636153,1.291586,-1.066542,0,
Leonard,task1,11.22338,,-0.43945,0.9976392,-1.490119,-0.2382265,0.7007443,-1.532294,-0.3516295,0.9881287,-1.391633,0,
Leonard,task1,12.23841,,-0.4207207,0.9796397,-1.594309,-0.147943,0.9327098,-1.653231,-0.3754104,1.00639,-1.28137,0,
Leonard,task1,13.25774,,-0.4365476,0.98927,-1.542027,-0.2482464,0.9793638,-1.368552,-0.3842422,1.011844,-1.255701,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.4825934,1.010531,-1.438232,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.175099,,-0.01032749,1.801177,-0.2905152,-0.07796967,1.334062,0.01648986,0.2109178,1.491376,-0.1073183,0,
Leonard,task1,2.18922,,0.07147744,1.789093,0.1225519,-0.1534753,1.309898,0.233135,0.2115198,1.564698,0.3514041,0,
Leonard,task1,3.20504,,-0.06696039,1.639629,0.5153639,-0.364231,1.178711,0.3463458,0.1982822,1.032015,0.8801956,0,
Leonard,task1,4.216429,,0.05826146,1.793741,0.1787226,0.1393125,1.321951,0.3014845,0.2317671,1.35476,0.2601926,0,
Leonard,task1,5.237818,,0.09900437,1.868061,-0.547071,0.4917532,1.36792,-0.3330295,0.4723263,1.362607,-0.4438856,0,
Leonard,task1,6.259064,,-0.3668296,1.451255,-1.188604,-0.0318557,1.284931,-1.183344,-0.1349242,1.301255,-1.221784,0,
Leonard,task1,7.278166,,-0.6519404,1.120901,-0.697433,-0.216175,1.0024,-1.458095,-0.3205276,0.9571203,-1.575315,0,
Leonard,task1,8.294099,,-0.9282174,1.277126,0.1828533,-0.2463545,0.970355,-1.450549,-0.3241929,0.9708967,-1.516456,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.47868,1.007745,-1.402112,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.182075,,0.105917,1.785048,0.1604291,0.2313215,1.465551,0.402442,-0.1750036,1.334685,0.3298395,0,
Leonard,task1,2.197224,,-0.07892165,1.655448,0.548414,0.2057134,1.156545,0.9731061,-0.3805485,1.23741,0.4180928,0,
Leonard,task1,3.214931,,0.07787751,1.788644,0.2752278,0.3205081,1.453415,0.4205633,0.1727999,1.412897,0.447646,0,
Leonard,task1,4.237857,,0.3099177,1.769217,-0.3284774,0.6191319,1.430609,-0.3901091,0.6186754,1.421925,-0.2733597,0,
Leonard,task1,5.254625,,-0.05045796,2.101799,-0.9085746,0.2082139,1.381459,-0.7568486,0.3250126,1.354217,-0.7229574,0,
Leonard,task1,6.275252,,-0.2049469,0.9879208,-1.391346,-0.1904808,0.9693124,-1.597276,-0.1492573,1.003866,-1.417344,0,
Leonard,task1,7.295336,,-0.3616275,0.9713053,-1.642706,-0.2274225,0.9524514,-1.548734,-0.1515014,0.9249847,-1.499667,0,
Leonard,task1,8.315022,,-0.3981549,0.9920918,-1.520141,-0.2509817,0.9656902,-1.48069,-0.1622742,0.9599169,-1.43214,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.4101125,0.9962065,-1.478244,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.179202,,0.134675,1.818352,-0.2001421,0.3590101,1.494715,0.002248764,0.002233744,1.36916,0.0753994,0,
Leonard,task1,2.195913,,-0.03056544,1.732364,0.4406509,0.2163682,1.396052,0.814817,-0.3150101,1.276586,0.4015963,0,
Leonard,task1,3.211065,,-0.009851968,1.693247,0.5022576,0.1198084,1.080914,0.7805141,-0.2555876,1.219945,0.4488034,0,
Leonard,task1,4.230057,,0.2325198,1.780064,-0.2764983,0.4581813,1.395808,-0.26149,0.4629095,1.380203,-0.1583077,0,
Leonard,task1,5.249482,,0.2591717,1.834779,-0.5535457,0.3500274,1.344615,-0.6871192,0.4462341,1.337489,-0.6291578,0,
Leonard,task1,6.266741,,-0.002150123,1.469208,-0.9303389,-0.1154524,0.9307377,-0.7734923,-0.04944777,0.9344601,-0.8005886,0,
Leonard,task1,7.280852,,-0.005652142,1.25644,-0.9079652,-0.009386182,0.8265404,-0.7243266,-0.09901941,0.7921602,-0.7358396,0,
Leonard,task1,8.293025,,-0.02103874,1.299603,-0.8774016,-0.09711802,0.8221495,-0.6886098,-0.09503913,0.7709603,-0.7212601,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.03118993,1.385279,-0.7896223,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.179888,,-0.154165,1.761189,0.5844196,0.120826,1.434886,0.8030562,-0.3984032,1.437237,0.7555428,0,
Leonard,task1,2.195896,,-0.1197238,1.695873,0.6560936,0.1995174,1.16065,0.9442853,-0.4061148,1.395069,0.7308686,0,
Leonard,task1,3.212084,,-0.1106324,1.722583,0.516278,-0.01492655,1.210464,0.635972,-0.1874841,1.23472,0.6393379,0,
Leonard,task1,4.229401,,0.1011307,1.773496,0.282562,0.2769859,1.268167,0.3676101,0.1610607,1.28446,0.4297038,0,
Leonard,task1,5.243938,,0.1265536,1.777828,0.3245311,0.349306,1.273678,0.3709298,0.2534758,1.295797,0.4523463,0,
Leonard,task1,6.262283,,0.1386966,1.776853,0.3200432,0.3513128,1.270193,0.3782996,0.2547954,1.293871,0.4580516,0,
Leonard,task1,7.280409,,0.1797227,1.776344,0.3015587,0.3880552,1.273503,0.3530566,0.2993832,1.299185,0.4373623,0,
Leonard,task1,8.293621,,0.0900925,1.94059,-0.4406936,0.4611572,1.27711,-0.08396685,0.4896265,1.303738,0.0414778,0,
Leonard,task1,9.308995,,-0.3299077,1.510276,-1.010232,0.004543185,1.355784,-0.9410889,0.1213787,1.32901,-0.9132576,0,
Leonard,task1,10.32054,,-0.4309847,0.9870025,-1.563496,-0.2882887,0.9714319,-1.524775,-0.2252426,0.9703844,-1.496034,0,
Leonard,task1,11.34117,,-0.3443587,0.9360623,-1.853586,-0.2467942,0.951824,-1.61902,-0.1876172,0.9670987,-1.412771,0,
Leonard,task1,12.36104,,-0.1955799,0.8464304,-2.381032,-0.284014,0.9713524,-1.494234,-0.1938465,0.9672908,-1.417417,0,
Leonard,task1,13.38002,,-0.1320098,0.8088655,-2.604853,-0.2940648,0.9768937,-1.461178,-0.1926042,0.9651609,-1.438314,0,
Leonard,task1,14.48022,,-0.1320098,0.8088655,-2.604853,-0.2866673,0.973158,-1.48573,-0.1880511,0.9643312,-1.437138,0,
Leonard,task1,15.49648,,-0.1320098,0.8088655,-2.604853,-0.281829,0.9705696,-1.501105,-0.1924834,0.9653274,-1.431328,0,
Leonard,task1,16.51448,,-0.1320098,0.8088655,-2.604853,-0.283186,0.9712603,-1.495977,-0.1920315,0.9650124,-1.432954,0,
Leonard,task1,17.52694,,-0.1320098,0.8088655,-2.604853,-0.2854429,0.9724514,-1.488478,-0.1908517,0.9645842,-1.43436,0,
Leonard,task1,18.54919,,-0.1320098,0.8088655,-2.604853,-0.2877042,0.9736403,-1.48164,-0.190799,0.9646865,-1.434667,0,
Leonard,task1,19.56976,,-0.1320098,0.8088655,-2.604853,-0.2883658,0.9739363,-1.479521,-0.1910942,0.9647623,-1.434317,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,0,0,1.71,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.174022,,0.1729023,1.802106,-0.1354268,0.06996381,1.521313,0.1670901,0.3339568,1.552084,0.1354486,0,
Leonard,task1,2.192224,,-0.04490504,1.72552,0.4538357,-0.264747,1.425291,0.531477,0.1982768,1.320677,0.8547919,0,
Leonard,task1,3.213973,,-0.07162714,1.739758,0.4333975,-0.2606834,1.339482,0.5125928,0.2560452,1.385222,0.5615445,0,
Leonard,task1,4.233269,,0.01174391,1.784165,0.2197244,0.1186888,1.35101,0.3657609,0.2076589,1.35912,0.3340982,0,
Leonard,task1,5.255317,,0.1810634,1.824392,-0.3599234,0.4376568,1.34398,-0.09181273,0.4374396,1.333764,-0.1912211,0,
Leonard,task1,6.276039,,-0.2468127,1.660329,-0.9810987,0.1594607,1.348541,-0.807399,0.07126701,1.376446,-0.841697,0,
Leonard,task1,7.294695,,-0.4080653,0.9794643,-1.459264,-0.2044117,0.7970077,-1.405523,-0.4580264,0.9788371,-1.060858,0,
Leonard,task1,8.314531,,-0.4104234,0.9767234,-1.503193,-0.1797013,0.95316,-1.457945,-0.3457506,0.98651,-1.336424,0,
Leonard,task1,9.334349,,-0.4435391,0.996695,-1.391198,-0.2219514,0.9683612,-1.374022,-0.2723764,0.9489991,-1.572039,0,
Leonard,task1,10.35095,,-0.4459677,0.9986092,-1.383351,-0.2143141,0.9653823,-1.392613,-0.268448,0.9464538,-1.590182,0,
Leonard,task1,11.36424,,-0.4469387,0.9997472,-1.38107,-0.2145665,0.9651583,-1.394776,-0.280261,0.9523124,-1.554256,0,
Leonard,task1,12.38283,,-0.4468416,1.00013,-1.382295,-0.215651,0.9654946,-1.391871,-0.2901522,0.9567339,-1.523704,0,
Leonard,task1,13.39528,,-0.4469943,1.000735,-1.380856,-0.215306,0.9652881,-1.391986,-0.2947375,0.9593583,-1.507786,0,
Leonard,task1,14.49756,,-0.4459207,1.000564,-1.384407,-0.2149484,0.9652083,-1.393664,-0.2992619,0.9614469,-1.495646,0,
Leonard,task1,15.51343,,-0.444971,1.000558,-1.38772,-0.2146733,0.9651302,-1.394524,-0.3040695,0.9635954,-1.48136,0,
Leonard,task1,16.53415,,-0.4440129,1.000036,-1.390824,-0.2143173,0.964767,-1.39516,-0.305663,0.9643876,-1.476228,0,
Leonard,task1,17.54892,,-0.4435521,1.00015,-1.392108,-0.2140532,0.9645311,-1.395382,-0.3081477,0.9654887,-1.467689,0,
name,task,elapsedTime,taskStatus,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,distance,key
Leonard,task1,0.02,,-0.4385014,1.082466,-1.305831,0,0,1.71,-0.37,0,1.71,0,
Leonard,task1,1.124399,,-0.04899152,1.794403,0.299466,-0.1950843,1.454283,0.5011946,0.1400057,1.523309,0.5206425,0,
